,Minirals,Prob
839,Chlorite,0.622081995010376
840,Chlorite,0.5130722522735596
841,Chlorite,0.5321288704872131
842,Chlorite,0.6536138653755188
843,Chlorite,0.4692800045013428
844,Chlorite,0.8609649538993835
845,Quartz,0.32874226570129395
846,Biotite,0.6612858772277832
847,Biotite,0.9053933620452881
848,Biotite,0.9399136304855347
849,Tourmaline,0.7938941121101379
850,Tourmaline,0.8295994997024536
851,Tourmaline,0.6826137900352478
852,Biotite,0.5814129710197449
853,Biotite,0.9430868029594421
854,Biotite,0.6482818722724915
855,Biotite,0.8060830235481262
856,Tourmaline,0.4326462745666504
857,Tourmaline,0.39025020599365234
858,Tourmaline,0.4110743999481201
859,Tourmaline,0.2835288941860199
860,Muscovite,0.3981146216392517
861,Biotite,0.6630587577819824
862,Tourmaline,0.453352689743042
863,Tourmaline,0.5465012788772583
864,Tourmaline,0.5267907977104187
865,Tourmaline,0.41642889380455017
866,Muscovite,0.5072587132453918
867,Biotite,0.5992084741592407
868,Muscovite,0.6829366683959961
869,Biotite,0.48991891741752625
870,Tourmaline,0.752760648727417
871,Muscovite,0.5562787652015686
872,Muscovite,0.5295395255088806
873,Muscovite,0.65968918800354
874,Biotite,0.7636017799377441
875,Muscovite,0.615265429019928
876,Chlorite,0.36740678548812866
877,Chlorite,0.3649563789367676
878,Chlorite,0.35399240255355835
879,Chlorite,0.39514657855033875
880,Chlorite,0.35496944189071655
881,Chlorite,0.3766598105430603
882,Chlorite,0.3509131371974945
883,Muscovite,0.40207424759864807
884,Muscovite,0.3760876953601837
885,Chlorite,0.4053690731525421
886,Tourmaline,0.3495180606842041
887,Chlorite,0.47459688782691956
888,Chlorite,0.5857173204421997
889,Chlorite,0.34336620569229126
890,Chlorite,0.5287850499153137
891,Tourmaline,0.37964287400245667
892,Biotite,0.8055390119552612
893,Tourmaline,0.4551927149295807
894,Tourmaline,0.56724613904953
895,Tourmaline,0.394162118434906
896,Chlorite,0.5863052606582642
897,Chlorite,0.4091893434524536
898,Chlorite,0.601791501045227
899,Chlorite,0.5200477242469788
900,Chlorite,0.4830368459224701
901,Chlorite,0.5549583435058594
902,Chlorite,0.47856155037879944
903,Chlorite,0.534254252910614
904,Chlorite,0.6140860915184021
905,Chlorite,0.7038646340370178
906,Muscovite,0.4334169030189514
907,Muscovite,0.39599868655204773
908,Muscovite,0.34345823526382446
909,Muscovite,0.854411780834198
910,Chlorite,0.43708714842796326
911,Pyrite,0.28715166449546814
912,Muscovite,0.745032548904419
913,Muscovite,0.5694156885147095
914,Muscovite,0.47220608592033386
915,Chlorite,0.48882433772087097
916,Tourmaline,0.3545045554637909
917,Biotite,0.6278491020202637
918,Tourmaline,0.3995272219181061
919,Tourmaline,0.34427610039711
920,Quartz,0.39964455366134644
921,Tourmaline,0.5205572247505188
922,Quartz,0.32560041546821594
923,Chlorite,0.4941369891166687
924,Quartz,0.4602641761302948
925,Quartz,0.7370927333831787
926,Muscovite,0.48833033442497253
927,Tourmaline,0.46193623542785645
928,Muscovite,0.5862672328948975
929,Muscovite,0.6654068827629089
930,Muscovite,0.6557199954986572
931,Muscovite,0.6351162195205688
932,Biotite,0.523653507232666
933,Muscovite,0.4404528737068176
934,Muscovite,0.4170784652233124
935,Biotite,0.8794506788253784
936,Biotite,0.3944627642631531
937,Tourmaline,0.47697651386260986
938,Muscovite,0.7138792872428894
939,Muscovite,0.6706857085227966
940,Muscovite,0.6695196628570557
941,Biotite,0.7293463349342346
942,Biotite,0.4570087194442749
943,Tourmaline,0.46690690517425537
944,Biotite,0.7974239587783813
945,Biotite,0.6224261522293091
946,Tourmaline,0.3471546769142151
947,Tourmaline,0.4000103771686554
948,Chlorite,0.32399657368659973
949,Chlorite,0.3560120761394501
950,Muscovite,0.38009265065193176
951,Biotite,0.8039814233779907
952,Chlorite,0.5070606470108032
953,Tourmaline,0.5123689770698547
954,Tourmaline,0.568286657333374
955,Biotite,0.34433117508888245
956,Chlorite,0.5465158224105835
957,Chlorite,0.8278816938400269
958,Chlorite,0.9294394850730896
959,Chlorite,0.778673529624939
960,Chlorite,0.4929018020629883
961,Chlorite,0.6543174386024475
962,Chlorite,0.47511377930641174
963,Biotite,0.3859536051750183
964,Chlorite,0.5266268253326416
965,Biotite,0.5051671862602234
966,Chlorite,0.46871063113212585
967,Chlorite,0.4823685884475708
968,Chlorite,0.5638443827629089
969,Chlorite,0.7547721862792969
970,Biotite,0.6046854853630066
971,Biotite,0.6083874702453613
972,Chlorite,0.6918076276779175
973,Biotite,0.4604751765727997
974,Biotite,0.5293702483177185
975,Chlorite,0.5668476819992065
976,Muscovite,0.5070514678955078
977,Muscovite,0.5991711616516113
978,Chlorite,0.3764210641384125
979,Muscovite,0.905173122882843
980,Muscovite,0.3678314685821533
981,Chlorite,0.3008076250553131
982,Muscovite,0.6357071399688721
983,Muscovite,0.4550651013851166
984,Chlorite,0.4448656737804413
985,Chlorite,0.37480220198631287
986,Biotite,0.7434518933296204
987,Chlorite,0.5504261255264282
988,Tourmaline,0.4041355550289154
989,Biotite,0.9837520122528076
990,Biotite,0.6740474700927734
991,Biotite,0.5278799533843994
992,Biotite,0.46206092834472656
993,Biotite,0.35301443934440613
994,Biotite,0.7180660367012024
995,Biotite,0.9247349500656128
996,Biotite,0.692096471786499
997,Muscovite,0.6808585524559021
998,Biotite,0.41794586181640625
999,Muscovite,0.6542009711265564
1000,Biotite,0.7316474318504333
1001,Biotite,0.7759169936180115
1002,Biotite,0.7826360464096069
1003,Biotite,0.9457425475120544
1004,Biotite,0.4090674817562103
1005,Tourmaline,0.4979724586009979
1006,Tourmaline,0.5239864587783813
1007,Tourmaline,0.8135997653007507
1008,Muscovite,0.6864573359489441
1009,Tourmaline,0.4616635739803314
1010,Tourmaline,0.37191203236579895
1011,Tourmaline,0.679279088973999
1012,Tourmaline,0.5343936085700989
1013,Tourmaline,0.6325839161872864
1014,Tourmaline,0.4909816384315491
1015,Biotite,0.5424789190292358
1016,Tourmaline,0.4162255525588989
1017,Tourmaline,0.5391845703125
1018,Chlorite,0.43597495555877686
1019,Chlorite,0.36367934942245483
1020,Biotite,0.49177953600883484
1021,Quartz,0.6982361078262329
1022,Biotite,0.7566426396369934
1023,Biotite,0.5344648957252502
1024,Biotite,0.4092092514038086
1025,Tourmaline,0.636212944984436
1026,Chlorite,0.3696383833885193
1027,Chlorite,0.3815634548664093
1028,Chlorite,0.35494422912597656
1029,Chlorite,0.37230807542800903
1030,Chlorite,0.37630927562713623
1031,Chlorite,0.401870459318161
1032,Chlorite,0.42276930809020996
1033,Chlorite,0.44798189401626587
1034,Muscovite,0.45250362157821655
1035,Muscovite,0.6295616030693054
1036,Chlorite,0.3266686499118805
1037,Muscovite,0.7270650267601013
1038,Chlorite,0.5087095499038696
1039,Chlorite,0.3877487778663635
1040,Chlorite,0.3469555974006653
1041,Chlorite,0.4418885111808777
1042,Chlorite,0.2507769465446472
1043,Muscovite,0.5481643080711365
1044,Muscovite,0.721738874912262
1045,Muscovite,0.36944395303726196
1046,Chlorite,0.3565744459629059
1047,Chlorite,0.3879694938659668
1048,Chlorite,0.36608320474624634
1049,Chlorite,0.3758903443813324
1050,Muscovite,0.30993786454200745
1051,Chlorite,0.3417387008666992
1052,Chlorite,0.3901917040348053
1053,Chlorite,0.40071719884872437
1054,Chlorite,0.33511942625045776
1055,Chlorite,0.3085850775241852
1056,Muscovite,0.4233884811401367
1057,Muscovite,0.6806960701942444
1058,Muscovite,0.7489950060844421
1059,Muscovite,0.6973071098327637
1060,Muscovite,0.41233643889427185
1061,Chlorite,0.3796314299106598
1062,Chlorite,0.3250555694103241
1063,Chlorite,0.319192498922348
1064,Chlorite,0.36605075001716614
1065,Chlorite,0.3275086581707001
1066,Muscovite,0.4948607385158539
1067,Muscovite,0.34706443548202515
1068,Chlorite,0.3413631319999695
1069,Chlorite,0.34276363253593445
1070,Muscovite,0.4432588815689087
1071,Muscovite,0.704490602016449
1072,Muscovite,0.5012134313583374
1073,Muscovite,0.7551487684249878
1074,Muscovite,0.4375106692314148
1075,Muscovite,0.6961387991905212
1076,Chlorite,0.4277302622795105
1077,Chlorite,0.3584522008895874
1078,Muscovite,0.2736104428768158
1079,Chlorite,0.5156936645507812
1080,Chlorite,0.3993092477321625
1081,Chlorite,0.5989941358566284
1082,Chlorite,0.4821398854255676
1083,Tourmaline,0.43441179394721985
1084,Tourmaline,0.326736718416214
1085,Tourmaline,0.47697192430496216
1086,Chlorite,0.47470757365226746
1087,Chlorite,0.3283708691596985
1088,Chlorite,0.4315231442451477
1089,Chlorite,0.5188582539558411
1090,Muscovite,0.6051359176635742
1091,Chlorite,0.6586726903915405
1092,Chlorite,0.42284271121025085
1093,Chlorite,0.48350274562835693
1094,Chlorite,0.5287015438079834
1095,Muscovite,0.4285309314727783
1096,Muscovite,0.5960059762001038
1097,Muscovite,0.5318584442138672
1098,Muscovite,0.5319400429725647
1099,Muscovite,0.6443014740943909
1100,Quartz,0.5517724752426147
1101,Muscovite,0.4386933743953705
1102,Chlorite,0.3392713665962219
1103,Muscovite,0.5910214185714722
1104,Muscovite,0.6001647710800171
1105,Muscovite,0.7821844220161438
1106,Tourmaline,0.370539128780365
1107,Muscovite,0.5345355272293091
1108,Tourmaline,0.4659232497215271
1109,Chlorite,0.3528285324573517
1110,Tourmaline,0.5236943364143372
1111,Muscovite,0.7371199131011963
1112,Muscovite,0.5095586776733398
1113,Biotite,0.9415203928947449
1114,Biotite,0.4611227214336395
1115,Biotite,0.829074501991272
1116,Chlorite,0.4327716827392578
1117,Chlorite,0.41661906242370605
1118,Muscovite,0.7517797946929932
1119,Chlorite,0.5551844835281372
1120,Chlorite,0.48691514134407043
1121,Muscovite,0.47152918577194214
1122,Chlorite,0.5225726366043091
1123,Chlorite,0.5878420472145081
1124,Chlorite,0.5240515470504761
1125,Tourmaline,0.3100806772708893
1126,Muscovite,0.5104001760482788
1127,Muscovite,0.7578707933425903
1128,Muscovite,0.398089200258255
1129,Muscovite,0.5480899214744568
1130,Tourmaline,0.5794607996940613
1131,Muscovite,0.30156421661376953
1132,Muscovite,0.6370155215263367
1133,Chlorite,0.41784030199050903
1134,Muscovite,0.4819408655166626
1135,Muscovite,0.745803952217102
1136,Muscovite,0.8890020251274109
1137,Muscovite,0.6554150581359863
1138,Muscovite,0.7956625819206238
1139,Muscovite,0.7762494087219238
1140,Muscovite,0.8335862755775452
1141,Muscovite,0.7872406244277954
1142,Muscovite,0.8989366292953491
1143,Muscovite,0.9312402009963989
1144,Muscovite,0.9442840814590454
1145,Muscovite,0.8568898439407349
1146,Muscovite,0.6316052079200745
1147,Tourmaline,0.5911077857017517
1148,Muscovite,0.7368561625480652
1149,Tourmaline,0.3692716062068939
1150,Muscovite,0.8888250589370728
1151,Muscovite,0.8063148856163025
1152,Muscovite,0.4811585247516632
1153,Muscovite,0.7642388343811035
1154,Muscovite,0.44428470730781555
1155,Chlorite,0.49138975143432617
1156,Muscovite,0.5864693522453308
1157,Muscovite,0.6916502118110657
1158,Muscovite,0.7999983429908752
1159,Chlorite,0.649875283241272
1160,Tourmaline,0.34517887234687805
1161,Muscovite,0.49274876713752747
1162,Muscovite,0.6281925439834595
1163,Chlorite,0.557758629322052
1164,Muscovite,0.7541831135749817
1165,Muscovite,0.6968826055526733
1166,Muscovite,0.4997391998767853
1167,Muscovite,0.568644642829895
1168,Muscovite,0.512749433517456
1169,Biotite,0.7230635285377502
1170,Muscovite,0.6699196696281433
1171,Biotite,0.6020143032073975
1172,Biotite,0.7847057580947876
1173,Rutile,0.6095917224884033
1174,Tourmaline,0.44975465536117554
1175,Tourmaline,0.4132055938243866
1176,Muscovite,0.7813395857810974
1177,Muscovite,0.8732056617736816
1178,Muscovite,0.8741149306297302
1179,Muscovite,0.6106800436973572
1180,Muscovite,0.5808213949203491
1181,Chlorite,0.3329915404319763
1182,Muscovite,0.7415869832038879
1183,Muscovite,0.688021183013916
1184,Muscovite,0.7297657132148743
1185,Muscovite,0.48114708065986633
1186,Chlorite,0.3960478603839874
1187,Chlorite,0.4044002294540405
1188,Chlorite,0.42951568961143494
1189,Chlorite,0.5167370438575745
1190,Tourmaline,0.369515597820282
1191,Chlorite,0.42488133907318115
1192,Chlorite,0.4173814654350281
1193,Chlorite,0.4074489176273346
1194,Quartz,0.482972651720047
1195,Quartz,0.6734652519226074
1196,Muscovite,0.9184911251068115
1197,Muscovite,0.9178537726402283
1198,Muscovite,0.8968667984008789
1199,Muscovite,0.9409715533256531
1200,Muscovite,0.8176001906394958
1201,Muscovite,0.9371011257171631
1202,Muscovite,0.8835923075675964
1203,Muscovite,0.8387086391448975
1204,Muscovite,0.9295278787612915
1205,Muscovite,0.9052042365074158
1206,Muscovite,0.7856781482696533
1207,Muscovite,0.8575122952461243
1208,Muscovite,0.89659583568573
1209,Biotite,0.7628390789031982
1210,Biotite,0.6783657670021057
1211,Muscovite,0.8815217614173889
1212,Muscovite,0.6461130976676941
1213,Muscovite,0.7845001816749573
1214,Muscovite,0.730360209941864
1215,Muscovite,0.8978495001792908
1216,Chlorite,0.43912315368652344
1217,Chlorite,0.6301259994506836
1218,Chlorite,0.4033209979534149
1219,Biotite,0.39048683643341064
1220,Muscovite,0.6832497119903564
1221,Chlorite,0.3602035939693451
1222,Chlorite,0.6904953718185425
1223,Chlorite,0.4883519411087036
1224,Chlorite,0.6247871518135071
1225,Chlorite,0.45834723114967346
1226,Muscovite,0.48566731810569763
1227,Muscovite,0.555462121963501
1228,Chlorite,0.3412910997867584
1229,Muscovite,0.5022231936454773
1230,Muscovite,0.5157741904258728
1231,Muscovite,0.6349734663963318
1232,Biotite,0.6870447993278503
1233,Muscovite,0.2969920039176941
1234,Muscovite,0.5686801671981812
1235,Chlorite,0.3608255386352539
1236,Tourmaline,0.3898874521255493
1237,Chlorite,0.6067630648612976
1238,Muscovite,0.7328929305076599
1239,Tourmaline,0.5176576972007751
1240,Tourmaline,0.4706692397594452
1241,Tourmaline,0.31738436222076416
1242,Biotite,0.34086674451828003
1243,Tourmaline,0.3297986686229706
1244,Tourmaline,0.4395706057548523
1245,Tourmaline,0.3944823741912842
1246,Muscovite,0.46550047397613525
1247,Muscovite,0.8891663551330566
1248,Muscovite,0.8654077649116516
1249,Tourmaline,0.3566663861274719
1250,Tourmaline,0.4235179126262665
1251,Muscovite,0.3466483950614929
1252,Tourmaline,0.373643696308136
1253,Chlorite,0.3466445803642273
1254,Muscovite,0.5501420497894287
1255,Tourmaline,0.3531418442726135
1256,Chlorite,0.46141812205314636
1257,Chlorite,0.6737818717956543
1258,Chlorite,0.6653971076011658
1259,Chlorite,0.5977396965026855
1260,Chlorite,0.6135084629058838
1261,Tourmaline,0.42067620158195496
1262,Tourmaline,0.49196964502334595
1263,Tourmaline,0.4765457510948181
1264,Chlorite,0.5178383588790894
1265,Ilmenite,0.45000800490379333
1266,Chlorite,0.5638392567634583
1267,Chlorite,0.5106484293937683
1268,Chlorite,0.46273499727249146
1269,Chlorite,0.6563843488693237
1270,Chlorite,0.49839234352111816
1271,Chlorite,0.551824152469635
1272,Chlorite,0.4874805510044098
1273,Chlorite,0.5756840109825134
1274,Chlorite,0.7031711339950562
1275,Chlorite,0.4943143129348755
1276,Tourmaline,0.395124614238739
1277,Muscovite,0.3268308937549591
1278,Tourmaline,0.6040209531784058
1279,Muscovite,0.6277955174446106
1280,Tourmaline,0.5441093444824219
1281,Tourmaline,0.36775434017181396
1282,Tourmaline,0.3670453131198883
1283,Chlorite,0.3809015154838562
1284,Chlorite,0.4058247208595276
1285,Tourmaline,0.37299010157585144
1286,Chlorite,0.4311380088329315
1287,Chlorite,0.4311380088329315
1288,Chlorite,0.5828427672386169
1289,Chlorite,0.5964798927307129
1290,Chlorite,0.6187027096748352
1291,Chlorite,0.6178070306777954
1292,Chlorite,0.4650147259235382
1293,Chlorite,0.6170177459716797
1294,Chlorite,0.4556318521499634
1295,Chlorite,0.4231947660446167
1296,Chlorite,0.602791965007782
1297,Chlorite,0.48480358719825745
1298,Muscovite,0.491413414478302
1299,Muscovite,0.41986504197120667
1300,Muscovite,0.48233747482299805
1301,Chlorite,0.4185969829559326
1302,Muscovite,0.37516558170318604
1303,Muscovite,0.6150152683258057
1304,Chlorite,0.37612688541412354
1305,Muscovite,0.610578715801239
1306,Muscovite,0.612061619758606
1307,Muscovite,0.7219863533973694
1308,Tourmaline,0.4722517728805542
1309,Tourmaline,0.4080669581890106
1310,Chlorite,0.33997535705566406
1311,Muscovite,0.27732738852500916
1312,Muscovite,0.5705888867378235
1313,Tourmaline,0.5635043382644653
1314,Tourmaline,0.5196876525878906
1315,Chlorite,0.31709471344947815
1316,Tourmaline,0.47286456823349
1317,Tourmaline,0.5274032354354858
1318,Tourmaline,0.5714731216430664
1319,Tourmaline,0.437094122171402
1320,Tourmaline,0.40002191066741943
1321,Tourmaline,0.358219712972641
1322,Tourmaline,0.40197518467903137
1323,Tourmaline,0.47260934114456177
1324,Tourmaline,0.6195486187934875
1325,Tourmaline,0.5203545093536377
1326,Tourmaline,0.7108059525489807
1327,Tourmaline,0.6867763996124268
1328,Chlorite,0.4514366388320923
1329,Chlorite,0.6428201198577881
1330,Chlorite,0.45388925075531006
1331,Chlorite,0.624830424785614
1332,Chlorite,0.44339731335639954
1333,Chlorite,0.352073073387146
1334,Muscovite,0.41188928484916687
1335,Chlorite,0.539771318435669
1336,Tourmaline,0.3762160837650299
1337,Chlorite,0.3202892243862152
1338,Muscovite,0.4712057411670685
1339,Muscovite,0.8081590533256531
1340,Muscovite,0.9213076233863831
1341,Muscovite,0.7348715662956238
1342,Chlorite,0.6874961256980896
1343,Chlorite,0.5198290944099426
1344,Chlorite,0.598607063293457
1345,Muscovite,0.5810884237289429
1346,Chlorite,0.35549038648605347
1347,Chlorite,0.5158550143241882
1348,Tourmaline,0.46141400933265686
1349,Tourmaline,0.6416326761245728
1350,Muscovite,0.40991172194480896
1351,Tourmaline,0.4883131682872772
1352,Muscovite,0.32625672221183777
1353,Tourmaline,0.5022795796394348
1354,Biotite,0.7370874285697937
1355,Biotite,0.570438802242279
1356,Tourmaline,0.571780800819397
1357,Tourmaline,0.5982214212417603
1358,Tourmaline,0.5346894264221191
1359,Tourmaline,0.5239844918251038
1360,Tourmaline,0.5041782259941101
1361,Tourmaline,0.5102477073669434
1362,Chlorite,0.3606756329536438
1363,Tourmaline,0.5487034320831299
1364,Tourmaline,0.4537551999092102
1365,Biotite,0.8814377784729004
1366,Tourmaline,0.6403059363365173
1367,Tourmaline,0.5331124663352966
1368,Chlorite,0.4106418788433075
1369,Chlorite,0.5826971530914307
1370,Chlorite,0.4712284505367279
1371,Chlorite,0.450585275888443
1372,Chlorite,0.4741877615451813
1373,Biotite,0.3412698805332184
1374,Chlorite,0.39953121542930603
1375,Tourmaline,0.37182554602622986
1376,Chlorite,0.4187779724597931
1377,Tourmaline,0.4303584396839142
1378,Muscovite,0.44174474477767944
1379,Chlorite,0.3721708059310913
1380,Muscovite,0.5378731489181519
1381,Muscovite,0.34432539343833923
1382,Muscovite,0.372646689414978
1383,Muscovite,0.540580689907074
1384,Muscovite,0.7171838283538818
1385,Muscovite,0.4555160105228424
1386,Muscovite,0.3428995907306671
1387,Chlorite,0.4353814125061035
1388,Tourmaline,0.41936904191970825
1389,Tourmaline,0.35843732953071594
1390,Tourmaline,0.5132576823234558
1391,Chlorite,0.3715929687023163
1392,Chlorite,0.49063640832901
1393,Muscovite,0.42112594842910767
1394,Tourmaline,0.7018820643424988
1395,Tourmaline,0.34079426527023315
1396,Chlorite,0.5448748469352722
1397,Tourmaline,0.4114862382411957
1398,Chlorite,0.3379989266395569
1399,Chlorite,0.3694964349269867
1400,Tourmaline,0.43624866008758545
1401,Quartz,0.5574573874473572
1402,Chlorite,0.2906860411167145
1403,Biotite,0.47275233268737793
1404,Chlorite,0.5050062537193298
1405,Biotite,0.3455613851547241
1406,Chlorite,0.3949953615665436
1407,Chlorite,0.5248448848724365
1408,Biotite,0.34546953439712524
1409,Chlorite,0.34929159283638
1410,Muscovite,0.3619365692138672
1411,Muscovite,0.8337913751602173
1412,Muscovite,0.4853326976299286
1413,Biotite,0.6917068362236023
1414,Biotite,0.5911310911178589
1415,Biotite,0.43774768710136414
1416,Biotite,0.63520348072052
1417,Tourmaline,0.3099914491176605
1418,Muscovite,0.6397545337677002
1419,Muscovite,0.7442082762718201
1420,Muscovite,0.874396562576294
1421,Muscovite,0.8000530004501343
1422,Muscovite,0.7485297322273254
1423,Muscovite,0.7315229773521423
1424,Muscovite,0.4187842607498169
1425,Tourmaline,0.41704389452934265
1426,Tourmaline,0.44009339809417725
1427,Chlorite,0.4474364221096039
1428,Muscovite,0.4427223801612854
1429,Muscovite,0.7911603450775146
1430,Muscovite,0.7741167545318604
1431,Muscovite,0.8942732810974121
1432,Tourmaline,0.6251770257949829
1433,Tourmaline,0.5991418957710266
1434,Tourmaline,0.578704833984375
1435,Tourmaline,0.32777276635169983
1436,Muscovite,0.6429107785224915
1437,Chlorite,0.43246421217918396
1438,Tourmaline,0.5587114095687866
1439,Chlorite,0.3856638967990875
1440,Tourmaline,0.28738832473754883
1441,Quartz,0.5338063836097717
1442,Tourmaline,0.5777696967124939
1443,Tourmaline,0.5400663018226624
1444,Tourmaline,0.4648762345314026
1445,Tourmaline,0.6615994572639465
1446,Tourmaline,0.31320327520370483
1447,Tourmaline,0.4739697575569153
1448,Biotite,0.43810221552848816
1449,Tourmaline,0.39753949642181396
1450,Tourmaline,0.636568546295166
1451,Tourmaline,0.6931877732276917
1452,Muscovite,0.6927773356437683
1453,Muscovite,0.39617568254470825
1454,Muscovite,0.5674359202384949
1455,Biotite,0.6301777362823486
1456,Biotite,0.9351522326469421
1457,Biotite,0.5189290046691895
1458,Tourmaline,0.5483295917510986
1459,Tourmaline,0.4665628671646118
1460,Tourmaline,0.6749270558357239
1461,Tourmaline,0.6140446662902832
1462,Chlorite,0.4219950735569
1463,Tourmaline,0.4376249313354492
1464,Tourmaline,0.6726309657096863
1465,Biotite,0.6868904829025269
1466,Biotite,0.4241126477718353
1467,Tourmaline,0.3962315320968628
1468,Muscovite,0.5347697138786316
1469,Muscovite,0.7903857827186584
1470,Muscovite,0.4602617919445038
1471,Muscovite,0.7434672117233276
1472,Muscovite,0.35816267132759094
1473,Muscovite,0.6708245873451233
1474,Muscovite,0.5312187075614929
1475,Biotite,0.46779659390449524
1476,Muscovite,0.44683706760406494
1477,Biotite,0.4550230801105499
1478,Tourmaline,0.3597744107246399
1479,Tourmaline,0.5715025067329407
1480,Tourmaline,0.4464755058288574
1481,Tourmaline,0.46159684658050537
1482,Muscovite,0.43757086992263794
1483,Tourmaline,0.3791655898094177
1484,Chlorite,0.250115305185318
1485,Chlorite,0.4026619791984558
1486,Muscovite,0.4502983093261719
1487,Muscovite,0.7065147161483765
1488,Biotite,0.4184412360191345
1489,Chlorite,0.3937009274959564
1490,Muscovite,0.7907906174659729
1491,Muscovite,0.8064368963241577
1492,Muscovite,0.6252181529998779
1493,Muscovite,0.589252769947052
1494,Biotite,0.580761194229126
1495,Biotite,0.3945061266422272
1496,Biotite,0.9309797286987305
1497,Tourmaline,0.340638667345047
1498,Muscovite,0.7260010838508606
1499,Muscovite,0.8324935436248779
1500,Muscovite,0.5561358332633972
1501,Muscovite,0.8662543892860413
1502,Muscovite,0.8173668384552002
1503,Muscovite,0.753803014755249
1504,Muscovite,0.4678695797920227
1505,Biotite,0.49663740396499634
1506,Biotite,0.5542622804641724
1507,Muscovite,0.5097342729568481
1508,Muscovite,0.6390712261199951
1509,Muscovite,0.6977814435958862
1510,Muscovite,0.8395041227340698
1511,Muscovite,0.6784839034080505
1512,Muscovite,0.8272785544395447
1513,Muscovite,0.45734110474586487
1514,Muscovite,0.46562135219573975
1515,Muscovite,0.6808153390884399
1516,Muscovite,0.4711688756942749
1517,Tourmaline,0.5379220247268677
1518,Biotite,0.7975564002990723
1519,Biotite,0.6357715129852295
1520,Muscovite,0.5221280455589294
1521,Muscovite,0.5732084512710571
1522,Muscovite,0.5699252486228943
1523,Biotite,0.7876149415969849
1524,Biotite,0.8613431453704834
1525,Biotite,0.777133047580719
1526,Biotite,0.5633752346038818
1527,Tourmaline,0.5335406064987183
1528,Biotite,0.7478306889533997
1529,Tourmaline,0.36202555894851685
1530,Muscovite,0.7058997750282288
1531,Biotite,0.9007558822631836
1532,Biotite,0.49396735429763794
1533,Biotite,0.3387962877750397
1534,Biotite,0.3390082120895386
1535,Biotite,0.6787193417549133
1536,Biotite,0.9131513237953186
1537,Biotite,0.9697456359863281
1538,Chlorite,0.4360292851924896
1539,Chlorite,0.4532529413700104
1540,Chlorite,0.41470950841903687
1541,Chlorite,0.404737263917923
1542,Chlorite,0.4319920837879181
1543,Chlorite,0.36097997426986694
1544,Chlorite,0.4254555404186249
1545,Chlorite,0.3776210844516754
1546,Chlorite,0.337210476398468
1547,Chlorite,0.40398097038269043
1548,Biotite,0.6031271815299988
1549,Muscovite,0.6260887384414673
1550,Biotite,0.6354089379310608
1551,Muscovite,0.6571457386016846
1552,Muscovite,0.2958415150642395
1553,Muscovite,0.5631628036499023
1554,Biotite,0.9734702110290527
1555,Biotite,0.9008464217185974
1556,Biotite,0.7327941656112671
1557,Tourmaline,0.36912551522254944
1558,Biotite,0.3293352723121643
1559,Tourmaline,0.36776456236839294
1560,Tourmaline,0.42474690079689026
1561,Biotite,0.5017061233520508
1562,Muscovite,0.5009034872055054
1563,Muscovite,0.5439581274986267
1564,Tourmaline,0.6702705025672913
1565,Tourmaline,0.34394413232803345
1566,Biotite,0.45721930265426636
1567,Tourmaline,0.4341207444667816
1568,Biotite,0.37501969933509827
1569,Tourmaline,0.7771915793418884
1570,Tourmaline,0.4792102575302124
1571,Muscovite,0.3800921142101288
1572,Muscovite,0.5785243511199951
1573,Biotite,0.5796285271644592
1574,Tourmaline,0.800469696521759
1575,Quartz,0.34430429339408875
1576,Tourmaline,0.7527206540107727
1577,Muscovite,0.4718390703201294
1578,Tourmaline,0.38881874084472656
1579,Tourmaline,0.5860942602157593
1580,Tourmaline,0.5267563462257385
1581,Biotite,0.591941237449646
1582,Biotite,0.4998708665370941
1583,Biotite,0.36891666054725647
1584,Tourmaline,0.4390745162963867
1585,Tourmaline,0.3963450491428375
1586,Tourmaline,0.49596071243286133
1587,Tourmaline,0.5658320784568787
1588,Chlorite,0.36872440576553345
1589,Muscovite,0.5245307683944702
1590,Chlorite,0.4080425500869751
1591,Tourmaline,0.5756468772888184
1592,Tourmaline,0.5044002532958984
1593,Chlorite,0.34960776567459106
1594,Muscovite,0.3224615454673767
1595,Muscovite,0.5714449286460876
1596,Chlorite,0.49000081419944763
1597,Chlorite,0.4608679711818695
1598,Muscovite,0.5501664280891418
1599,Muscovite,0.5521778464317322
1600,Muscovite,0.6400279998779297
1601,Muscovite,0.6191353797912598
1602,Muscovite,0.4032444357872009
1603,Muscovite,0.38656917214393616
1604,Muscovite,0.782188355922699
1605,Muscovite,0.7256622910499573
1606,Muscovite,0.4172638952732086
1607,Tourmaline,0.5610619187355042
1608,Tourmaline,0.3921469748020172
1609,Muscovite,0.35416650772094727
1610,Chlorite,0.41569533944129944
1611,Muscovite,0.4727818965911865
1612,Muscovite,0.37429559230804443
1613,Biotite,0.7355968952178955
1614,Chlorite,0.4626155495643616
1615,Tourmaline,0.6280800700187683
1616,Tourmaline,0.5492458343505859
1617,Tourmaline,0.6583678722381592
1618,Muscovite,0.45405957102775574
1619,Muscovite,0.6152874827384949
1620,Muscovite,0.7227402925491333
1621,Muscovite,0.3876253664493561
1622,Muscovite,0.8216564655303955
1623,Muscovite,0.44183650612831116
1624,Muscovite,0.29243040084838867
1625,Muscovite,0.38402941823005676
